loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,revol_util,total_acc
8000,36,0.1855,291.44,D,4 years,RENT,30000.0,Charged Off,debt_consolidation,28.96,0,0.625,13
20000,60,0.21700001,548.98,E,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,9.33,0,0.888,29
16000,36,0.1855,582.87,D,10+ years,RENT,45000.0,Fully Paid,debt_consolidation,6.93,0,0.823,9
20000,60,0.1114,436.25,B,10+ years,MORTGAGE,86493.0,Fully Paid,credit_card,13.17,0,0.655,37
1600,36,0.1306,53.96,C,< 1 year,RENT,22800.0,Fully Paid,debt_consolidation,27.53,0,0.985,23
29900,36,0.1602,1051.5,C,9 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,27.47,0,0.56,29
7550,36,0.121199995,251.21,B,< 1 year,RENT,28000.0,Charged Off,debt_consolidation,34.63,0,0.634,13
14400,36,0.16,506.27,E,2 years,OWN,34000.0,Fully Paid,debt_consolidation,14.86,0,0.537,12
20000,36,0.1042,649.3,B,10+ years,RENT,72000.0,Fully Paid,other,8.32,0,0.576,17
4200,36,0.0863,132.84,A,6 years,RENT,60000.0,Fully Paid,credit_card,19.48,0,0.0,14
6000,36,0.1359,203.88,C,3 years,RENT,100000.0,Fully Paid,other,7.44,0,0.123,10
25000,36,0.18059999,904.57,D,< 1 year,OWN,135000.0,Charged Off,debt_consolidation,12.0,0,0.5,12
30000,60,0.16290002,734.18,C,1 year,MORTGAGE,105000.0,Fully Paid,home_improvement,15.66,0,0.23200001,24
25000,60,0.2582,745.85,E,8 years,RENT,77625.0,Charged Off,debt_consolidation,21.09,0,0.306,28
10800,36,0.1409,369.6,B,10+ years,RENT,150000.0,Fully Paid,debt_consolidation,6.75,2,0.26,27
6000,36,0.1262,201.07,C,4 years,RENT,30000.0,Fully Paid,credit_card,20.44,0,0.751,12
9750,36,0.1602,342.88,C,10+ years,RENT,140000.0,Fully Paid,debt_consolidation,9.19,0,0.755,15
10000,60,0.1262,225.6,C,1 year,MORTGAGE,111000.0,Fully Paid,debt_consolidation,14.94,0,0.89,18
10000,36,0.0721,309.74,A,5 years,OWN,55000.0,Fully Paid,moving,28.34,0,0.117,43
14075,36,0.0999,454.1,B,< 1 year,MORTGAGE,50750.0,Fully Paid,debt_consolidation,10.64,1,0.187,47
13800,36,0.1447,474.81,C,,MORTGAGE,66000.0,Fully Paid,credit_card,23.55,0,0.984,15
18000,60,0.1997,476.59,D,5 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,22.17,0,0.85,25
19200,60,0.1699,477.07,D,10+ years,RENT,58000.0,Fully Paid,debt_consolidation,29.75,0,0.38099998,34
2000,36,0.1531,69.64,C,3 years,MORTGAGE,57000.0,Fully Paid,debt_consolidation,5.26,2,0.034,10
40000,36,0.094399996,1280.2,B,7 years,MORTGAGE,78000.0,Fully Paid,debt_consolidation,30.35,0,0.899,13
14225,60,0.1242,319.46,B,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,21.99,1,0.33,25
30000,36,0.0735,931.13,A,10+ years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,27.59,0,0.239,19
32000,36,0.2,1189.24,D,10+ years,RENT,66000.0,Fully Paid,debt_consolidation,39.29,0,0.916,14
14400,36,0.1091,470.83,B,2 years,RENT,60000.0,Fully Paid,debt_consolidation,18.72,1,0.318,18
15000,36,0.11359999,493.67,B,2 years,RENT,50000.0,Fully Paid,credit_card,4.1,0,0.21200001,5
2000,36,0.094399996,64.01,B,6 years,RENT,40000.0,Fully Paid,debt_consolidation,28.35,0,0.624,19
10000,60,0.2,264.94,D,10+ years,MORTGAGE,80000.0,Charged Off,debt_consolidation,22.71,0,0.797,17
15000,60,0.1359,345.85,C,< 1 year,MORTGAGE,80000.0,Charged Off,debt_consolidation,23.84,0,0.087,28
15000,36,0.119899996,498.15,B,10+ years,RENT,162000.0,Charged Off,debt_consolidation,21.6,0,0.109,61
17000,36,0.060300004,517.41,A,6 years,MORTGAGE,74000.0,Fully Paid,debt_consolidation,7.56,0,0.087,15
4650,36,0.1903,170.53,D,7 years,RENT,49000.0,Fully Paid,small_business,14.94,1,0.206,17
10800,36,0.1359,366.98,C,10+ years,RENT,71000.0,Charged Off,credit_card,9.11,0,0.83,15
8000,36,0.0971,257.05,B,3 years,OWN,70000.0,Fully Paid,house,13.58,0,0.022,14
21000,36,0.079,657.1,A,6 years,MORTGAGE,160000.0,Fully Paid,credit_card,17.42,0,0.99,23
22000,60,0.1776,555.79,D,7 years,MORTGAGE,50000.0,Fully Paid,house,27.48,0,0.144,24
9000,36,0.19520001,332.28,D,< 1 year,RENT,75000.0,Fully Paid,other,20.99,1,0.32599998,21
10500,36,0.1126,345.07,B,1 year,RENT,62100.0,Fully Paid,debt_consolidation,3.61,0,0.312,14
3500,36,0.0797,109.63,A,5 years,MORTGAGE,85000.0,Fully Paid,other,23.18,0,0.103,37
8325,36,0.1311,280.95,B,2 years,RENT,35000.0,Fully Paid,debt_consolidation,10.49,0,0.291,33
6100,36,0.18059999,220.72,D,10+ years,RENT,53000.0,Charged Off,debt_consolidation,16.62,2,0.665,36
20000,36,0.1505,693.8,C,,RENT,50000.0,Fully Paid,debt_consolidation,31.2,0,0.618,41
14400,36,0.0735,446.94,A,< 1 year,RENT,85000.0,Fully Paid,credit_card,19.54,0,0.507,38
20150,60,0.1855,517.73,D,10+ years,RENT,45000.0,Fully Paid,credit_card,27.25,0,0.732,22
15000,60,0.1408,349.65,C,1 year,MORTGAGE,110000.0,Fully Paid,credit_card,17.16,1,0.602,27
15275,60,0.17559999,384.24,D,10+ years,MORTGAGE,56706.0,Fully Paid,debt_consolidation,31.87,0,0.886,24
23675,60,0.16290002,579.39,C,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,12.52,0,0.684,34
30000,60,0.158,726.36,C,10+ years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,17.51,0,0.52,50
4800,36,0.1875,175.35,D,10+ years,RENT,30000.0,Fully Paid,other,15.6,0,0.466,26
10000,60,0.1505,238.17,C,2 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,26.0,0,0.45,17
18000,36,0.16290002,635.41,C,3 years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,21.54,0,0.831,36
17000,36,0.0762,529.75,A,7 years,RENT,57200.0,Fully Paid,debt_consolidation,27.17,0,0.605,22
4250,36,0.1311,143.43,B,2 years,RENT,37000.0,Fully Paid,debt_consolidation,15.73,0,0.535,14
10000,60,0.21450001,273.08,D,5 years,MORTGAGE,85000.0,Fully Paid,credit_card,28.27,0,0.536,44
8000,36,0.079,250.33,A,1 year,RENT,63000.0,Charged Off,credit_card,3.75,0,0.566,13
5000,36,0.1042,162.33,B,10+ years,RENT,26000.0,Fully Paid,credit_card,20.45,0,0.408,6
8850,36,0.123500004,295.43,B,10+ years,RENT,35000.0,Fully Paid,credit_card,15.7,0,0.616,14
8400,36,0.121199995,279.49,B,7 years,MORTGAGE,40000.0,Fully Paid,home_improvement,32.37,0,0.42099997,23
10000,60,0.23879999,286.99,E,10+ years,RENT,32705.32,Charged Off,credit_card,33.03,0,0.99,18
10000,36,0.1269,335.45,B,1 year,RENT,157500.0,Fully Paid,debt_consolidation,16.24,0,0.871,23
6000,36,0.1409,205.33,B,6 years,RENT,42000.0,Fully Paid,credit_card,16.1,0,0.417,17
3600,36,0.1433,123.62,C,2 years,RENT,45000.0,Fully Paid,home_improvement,2.03,0,0.273,4
21000,36,0.099300005,676.93,B,3 years,MORTGAGE,164214.0,Fully Paid,major_purchase,19.42,0,0.19600001,55
14000,36,0.1777,504.52,D,1 year,MORTGAGE,99000.0,Fully Paid,medical,16.65,0,0.613,38
4000,36,0.099300005,128.94,B,< 1 year,OWN,42000.0,Fully Paid,other,12.68,0,0.67,34
18600,60,0.2148,508.23,E,< 1 year,RENT,38000.0,Charged Off,debt_consolidation,23.62,0,0.72900003,19
15000,60,0.1527,358.98,C,6 years,MORTGAGE,32976.0,Charged Off,debt_consolidation,17.9,0,0.568,37
14000,60,0.22399999,389.86,E,3 years,RENT,170000.0,Fully Paid,debt_consolidation,22.63,0,0.91199994,9
35000,60,0.2328,992.31,F,1 year,MORTGAGE,130000.0,Charged Off,debt_consolidation,15.44,0,0.77800006,22
5000,36,0.1183,165.67,B,2 years,OWN,88900.0,Charged Off,major_purchase,5.66,0,0.311,31
6500,36,0.1074,212.01,B,3 years,RENT,45000.0,Fully Paid,debt_consolidation,17.09,0,0.855,14
9000,36,0.1,290.41,B,< 1 year,RENT,70000.0,Fully Paid,debt_consolidation,15.99,1,0.611,13
6425,36,0.1311,216.83,B,2 years,RENT,48000.0,Fully Paid,debt_consolidation,22.38,0,0.806,20
14000,36,0.0721,433.63,A,4 years,RENT,66500.0,Fully Paid,credit_card,27.22,0,0.582,14
3000,36,0.119899996,99.63,B,2 years,MORTGAGE,52116.0,Fully Paid,debt_consolidation,6.93,0,0.202,7
15000,60,0.1505,357.25,C,9 years,OWN,297000.0,Fully Paid,home_improvement,18.12,0,0.438,28
21000,60,0.16780001,519.43,C,7 years,MORTGAGE,52000.0,Fully Paid,debt_consolidation,15.76,0,0.384,18
22000,60,0.158,532.67,C,5 years,OWN,54500.0,Charged Off,home_improvement,27.39,0,0.522,55
8000,36,0.1359,271.84,C,2 years,RENT,37000.0,Fully Paid,debt_consolidation,19.79,1,0.96300006,18
7000,36,0.1727,250.52,C,10+ years,RENT,54000.0,Fully Paid,debt_consolidation,13.98,0,0.555,15
4000,36,0.1433,137.36,C,3 years,RENT,24000.0,Fully Paid,credit_card,11.0,0,0.59099996,10
7200,36,0.1042,233.75,B,10+ years,MORTGAGE,116700.0,Fully Paid,credit_card,18.65,0,0.125,41
3200,36,0.0699,98.8,A,5 years,MORTGAGE,51996.0,Fully Paid,major_purchase,9.81,0,0.006,29
10000,36,0.1016,323.43,B,6 years,MORTGAGE,38415.0,Fully Paid,credit_card,25.05,0,0.256,29
20000,36,0.121199995,665.44,B,2 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,18.95,0,0.639,33
10000,36,0.1368,340.23,C,2 years,RENT,52000.0,Fully Paid,debt_consolidation,13.41,0,0.665,24
17500,36,0.0762,545.33,A,1 year,RENT,104000.0,Fully Paid,debt_consolidation,17.0,0,0.708,26
2000,36,0.1505,69.38,C,,RENT,32000.0,Fully Paid,medical,19.88,0,0.615,25
15000,36,0.0788,469.22,A,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,9.22,0,0.59900004,18
12500,36,0.1849,454.99,D,3 years,RENT,46000.0,Fully Paid,debt_consolidation,32.17,0,0.63,22
18000,36,0.119899996,597.78,B,10+ years,RENT,58000.0,Fully Paid,debt_consolidation,12.41,0,0.634,7
10000,36,0.16780001,355.44,C,10+ years,OWN,60000.0,Charged Off,debt_consolidation,22.38,1,0.618,24
5000,36,0.1972,185.11,D,< 1 year,MORTGAGE,60000.0,Charged Off,other,6.16,0,0.225,9
18000,60,0.1875,464.46,D,1 year,RENT,84000.0,Fully Paid,small_business,9.54,0,0.43,32
15000,36,0.1875,547.95,D,,RENT,39000.0,Fully Paid,debt_consolidation,16.98,0,0.809,28
24000,36,0.088999994,762.08,A,10+ years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,20.42,0,0.518,35
30000,36,0.0735,931.13,A,3 years,RENT,97000.0,Fully Paid,debt_consolidation,14.2,0,0.276,36
12000,36,0.088999994,381.04,A,< 1 year,MORTGAGE,88000.0,Fully Paid,credit_card,4.17,0,0.172,37
18500,36,0.0999,596.86,B,10+ years,MORTGAGE,54080.0,Fully Paid,credit_card,25.47,0,0.65900004,16
10000,36,0.0797,313.23,A,< 1 year,RENT,45000.0,Fully Paid,credit_card,8.19,0,0.32099998,17
40000,36,0.0735,1241.5,A,10+ years,MORTGAGE,116000.0,Fully Paid,debt_consolidation,13.79,0,0.44,34
10000,36,0.1359,339.79,C,5 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,27.69,0,0.337,26
9000,36,0.1505,312.21,C,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,22.22,0,0.609,19
13600,36,0.119899996,451.65,B,2 years,MORTGAGE,132000.0,Fully Paid,debt_consolidation,1.92,0,0.21100001,33
19350,60,0.2245,539.39,F,10+ years,RENT,103000.0,Fully Paid,credit_card,19.19,0,0.79,20
3600,36,0.079,112.65,A,7 years,MORTGAGE,36000.0,Fully Paid,car,9.8,0,0.404,18
15550,36,0.19049999,570.4,D,2 years,RENT,55000.0,Fully Paid,debt_consolidation,22.32,0,0.791,18
5275,36,0.21450001,199.96,D,,RENT,12000.0,Charged Off,credit_card,29.4,0,0.195,26
7600,36,0.1699,270.93,D,3 years,MORTGAGE,77000.0,Fully Paid,debt_consolidation,24.31,0,0.871,25
3500,36,0.15810001,122.73,C,7 years,MORTGAGE,220000.0,Fully Paid,debt_consolidation,13.14,2,0.614,32
25000,60,0.1359,576.41,C,9 years,RENT,56331.0,Charged Off,other,16.79,0,0.259,12
20400,60,0.19049999,529.75,D,6 years,MORTGAGE,63420.0,Fully Paid,debt_consolidation,19.47,0,0.277,16
28000,36,0.086,885.19,A,6 years,MORTGAGE,147000.0,Fully Paid,debt_consolidation,8.34,0,0.48599997,23
8000,36,0.1269,268.36,B,10+ years,MORTGAGE,35000.0,Fully Paid,debt_consolidation,23.97,0,0.78300005,36
20000,36,0.1311,674.94,B,8 years,MORTGAGE,65000.0,Fully Paid,credit_card,23.3,0,0.644,37
17850,36,0.1311,602.39,B,1 year,RENT,45192.0,Fully Paid,credit_card,31.55,0,0.881,17
11500,36,0.16239999,405.67,C,10+ years,RENT,33000.0,Charged Off,debt_consolidation,32.69,0,0.672,32
30000,60,0.1042,643.63,B,10+ years,RENT,150000.0,Fully Paid,debt_consolidation,21.52,0,0.126,22
20000,36,0.1155,660.0,B,2 years,RENT,92000.0,Charged Off,credit_card,6.69,0,0.533,40
15000,36,0.121199995,499.08,B,6 years,RENT,48000.0,Charged Off,credit_card,9.78,0,0.56200004,25
8000,36,0.1262,268.09,C,,MORTGAGE,13000.0,Charged Off,debt_consolidation,24.84,0,0.54,18
18000,36,0.094399996,576.09,B,3 years,RENT,124000.0,Fully Paid,debt_consolidation,8.8,0,0.33900002,27
16400,36,0.070700005,506.91,A,5 years,MORTGAGE,115000.0,Fully Paid,debt_consolidation,6.21,0,0.241,30
14825,36,0.16290002,523.33,C,2 years,RENT,40000.0,Fully Paid,debt_consolidation,17.73,0,0.645,14
7500,36,0.1042,243.49,B,10+ years,RENT,85000.0,Fully Paid,credit_card,8.76,0,0.56700003,22
17000,36,0.106400006,553.67,B,4 years,MORTGAGE,65000.0,Fully Paid,credit_card,17.06,0,0.875,16
3500,36,0.1408,119.76,C,2 years,RENT,60000.0,Charged Off,medical,19.48,0,0.905,20
21000,60,0.2,556.38,D,2 years,RENT,80000.0,Fully Paid,car,21.18,1,0.7,25
24000,36,0.1602,844.01,C,,RENT,250000.0,Charged Off,debt_consolidation,11.82,0,0.63,25
3000,36,0.121199995,99.82,B,10+ years,MORTGAGE,85000.0,Fully Paid,home_improvement,18.65,0,0.78800005,55
12800,36,0.1016,413.99,B,10+ years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,18.49,0,0.65599996,27
30000,36,0.0797,939.68,A,10+ years,RENT,160000.0,Fully Paid,debt_consolidation,5.11,0,0.561,23
23000,60,0.15100001,548.38,C,< 1 year,MORTGAGE,100000.0,Fully Paid,debt_consolidation,18.56,1,0.127,64
11700,60,0.202,311.29,D,< 1 year,RENT,51000.0,Charged Off,debt_consolidation,12.92,0,0.96199995,7
5000,36,0.1427,171.55,C,6 years,MORTGAGE,36000.0,Fully Paid,debt_consolidation,20.53,0,0.24700001,39
24000,36,0.1273,805.59,C,2 years,MORTGAGE,76596.0,Fully Paid,debt_consolidation,8.02,0,0.67800003,16
4000,36,0.0797,125.3,A,5 years,OWN,42000.0,Fully Paid,credit_card,14.43,0,0.192,11
19650,60,0.21,531.6,E,< 1 year,MORTGAGE,55200.0,Charged Off,debt_consolidation,14.72,0,0.91199994,6
14000,36,0.121199995,465.81,B,2 years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,27.44,1,0.6,39
25000,60,0.1042,536.36,B,10+ years,MORTGAGE,70000.0,Charged Off,debt_consolidation,26.97,1,0.36,26
20000,60,0.1602,486.58,D,10+ years,MORTGAGE,89200.0,Fully Paid,home_improvement,17.37,0,0.355,33
17000,36,0.0971,546.24,B,10+ years,OWN,51000.0,Fully Paid,debt_consolidation,29.86,0,0.474,31
35000,36,0.097600006,1125.42,B,7 years,MORTGAGE,120000.0,Charged Off,debt_consolidation,5.91,0,0.231,20
15000,60,0.088999994,310.65,A,1 year,MORTGAGE,53000.0,Fully Paid,debt_consolidation,16.05,0,0.377,35
5000,36,0.1042,162.33,B,10+ years,RENT,70000.0,Charged Off,home_improvement,29.95,0,0.26,35
35000,36,0.1531,1218.61,C,9 years,MORTGAGE,180000.0,Fully Paid,credit_card,7.78,0,0.671,34
15000,36,0.088999994,476.3,A,6 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,5.22,0,0.43,22
21000,36,0.088999994,666.82,A,1 year,MORTGAGE,110000.0,Fully Paid,credit_card,17.1,0,0.769,52
10000,36,0.088999994,317.54,A,8 years,RENT,60000.0,Fully Paid,credit_card,7.24,0,0.791,12
2000,36,0.2049,74.83,E,1 year,RENT,11000.0,Fully Paid,debt_consolidation,24.44,0,0.66300005,9
20000,36,0.1042,649.3,B,< 1 year,MORTGAGE,25000.0,Charged Off,debt_consolidation,18.05,0,0.639,18
4800,36,0.16780001,170.61,C,< 1 year,RENT,35000.0,Fully Paid,debt_consolidation,8.27,0,0.517,7
11000,36,0.1522,382.51,C,10+ years,RENT,46000.0,Charged Off,debt_consolidation,11.56,0,0.851,8
6000,36,0.060300004,182.62,A,10+ years,MORTGAGE,41000.0,Fully Paid,debt_consolidation,5.44,0,0.129,28
21250,36,0.1595,746.57,D,4 years,RENT,65000.0,Fully Paid,debt_consolidation,24.15,0,0.0,24
3000,36,0.1505,104.07,C,10+ years,RENT,78000.0,Fully Paid,moving,21.28,0,0.98,20
7000,36,0.088999994,222.28,A,10+ years,RENT,40000.0,Fully Paid,credit_card,24.27,0,0.689,20
16000,36,0.1602,562.68,C,9 years,MORTGAGE,121000.0,Charged Off,home_improvement,26.34,1,0.46400002,60
10000,36,0.143,343.24,C,7 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,19.38,1,0.45599997,19
8500,36,0.1433,291.88,C,4 years,MORTGAGE,90000.0,Fully Paid,medical,26.37,0,0.874,20
14400,36,0.1408,492.72,C,2 years,MORTGAGE,58000.0,Fully Paid,debt_consolidation,13.64,2,0.65099996,11
9000,36,0.1361,305.9,C,7 years,RENT,60000.0,Fully Paid,car,17.62,0,0.73300004,16
10000,36,0.1408,342.17,C,10+ years,RENT,37500.0,Fully Paid,other,23.84,0,0.363,17
3500,36,0.1727,125.26,C,8 years,RENT,30000.0,Fully Paid,credit_card,18.88,0,0.71699995,19
25600,60,0.2149,699.65,E,10+ years,MORTGAGE,88000.0,Fully Paid,credit_card,19.61,0,0.875,25
16000,36,0.0608,487.34,A,< 1 year,MORTGAGE,40000.0,Fully Paid,debt_consolidation,44.52,0,0.234,21
10000,36,0.1849,363.99,D,2 years,OWN,30000.0,Charged Off,credit_card,27.24,0,0.883,9
15000,36,0.1709,535.47,D,8 years,MORTGAGE,78000.0,Charged Off,other,27.29,1,0.50200003,42
18000,36,0.119899996,597.78,B,7 years,MORTGAGE,67000.0,Fully Paid,debt_consolidation,29.46,0,0.38900003,28
16000,36,0.1155,528.0,B,9 years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,21.21,0,0.564,23
9450,36,0.121199995,314.42,B,7 years,MORTGAGE,27000.0,Fully Paid,credit_card,25.87,0,0.674,5
12000,60,0.119899996,266.88,B,10+ years,MORTGAGE,45000.0,Fully Paid,home_improvement,27.25,1,0.48,22
19800,36,0.1299,667.05,B,10+ years,MORTGAGE,235000.0,Fully Paid,debt_consolidation,14.87,1,0.987,35
8000,36,0.15810001,280.51,C,5 years,MORTGAGE,45000.0,Charged Off,debt_consolidation,15.31,0,0.355,23
35000,60,0.2049,936.86,E,10+ years,OWN,158000.0,Fully Paid,debt_consolidation,7.81,0,0.311,31
18000,36,0.1903,660.09,D,5 years,MORTGAGE,37000.0,Charged Off,debt_consolidation,21.15,1,0.28,9
15000,36,0.16290002,529.51,C,< 1 year,RENT,38000.0,Charged Off,car,20.24,0,0.94,18
7200,36,0.1149,237.4,B,4 years,RENT,50000.0,Fully Paid,debt_consolidation,5.21,0,0.45900002,10
19200,60,0.22950001,540.71,F,4 years,MORTGAGE,56000.0,Charged Off,debt_consolidation,19.84,0,0.936,23
8000,36,0.1849,291.19,D,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,20.79,1,0.759,20
5375,36,0.1305,181.24,B,,RENT,19032.0,Fully Paid,debt_consolidation,11.99,0,0.23799999,14
30000,36,0.1262,1005.34,C,< 1 year,MORTGAGE,20000.0,Fully Paid,debt_consolidation,58.1,2,0.524,20
9100,36,0.069699995,280.86,A,10+ years,MORTGAGE,73000.0,Fully Paid,debt_consolidation,25.97,0,0.30200002,21
16800,60,0.2489,492.02,F,7 years,RENT,85291.0,Fully Paid,credit_card,10.07,0,0.976,11
4950,36,0.1531,172.35,C,5 years,RENT,17000.0,Charged Off,debt_consolidation,26.79,0,0.513,10
2200,36,0.1359,74.76,C,4 years,RENT,73500.0,Fully Paid,other,2.2,0,0.262,8
4500,36,0.16290002,158.86,C,10+ years,MORTGAGE,56000.0,Charged Off,debt_consolidation,14.19,0,0.734,20
17000,60,0.2328,481.98,F,6 years,MORTGAGE,105000.0,Fully Paid,other,18.1,0,0.824,24
28000,60,0.21450001,764.6,D,1 year,MORTGAGE,80000.0,Charged Off,other,7.41,0,0.72400004,10
2400,60,0.258,71.58,G,6 years,OWN,40000.0,Fully Paid,other,9.84,0,0.91199994,14
4000,36,0.094399996,128.02,B,5 years,MORTGAGE,30000.0,Fully Paid,debt_consolidation,18.2,0,0.38,14
19125,60,0.1875,493.49,D,4 years,MORTGAGE,50000.0,Charged Off,debt_consolidation,25.89,0,0.65699995,18
15000,36,0.1016,485.14,B,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,26.56,1,0.692,45
25000,36,0.1091,817.41,B,< 1 year,RENT,70000.0,Charged Off,other,11.81,1,0.341,17
5000,36,0.1074,163.08,B,< 1 year,RENT,30000.0,Fully Paid,debt_consolidation,18.56,0,0.692,21
5750,36,0.1409,196.78,B,10+ years,OWN,33968.0,Fully Paid,home_improvement,9.5,0,0.504,13
23500,36,0.079,735.33,A,10+ years,MORTGAGE,70000.0,Fully Paid,credit_card,3.67,0,0.28,22
10000,60,0.1602,243.29,C,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,32.87,0,0.614,19
19975,36,0.1042,648.49,B,5 years,MORTGAGE,44000.0,Fully Paid,debt_consolidation,29.27,0,0.4,39
16000,36,0.099300005,515.75,B,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,19.54,0,0.62,25
9000,36,0.088999994,285.78,A,10+ years,OWN,46000.0,Charged Off,credit_card,19.88,0,0.507,22
25000,36,0.1565,874.66,D,1 year,MORTGAGE,65000.0,Fully Paid,small_business,13.88,0,0.76699996,13
6000,36,0.1368,204.14,C,10+ years,MORTGAGE,88000.0,Fully Paid,debt_consolidation,25.74,0,0.684,34
14000,36,0.088999994,444.55,A,6 years,RENT,28379.0,Fully Paid,debt_consolidation,17.89,0,0.69699997,14
25000,60,0.245,726.48,F,10+ years,RENT,72000.0,Fully Paid,credit_card,25.6,5,0.65800005,31
12000,36,0.1311,404.97,B,,RENT,49000.0,Fully Paid,debt_consolidation,9.94,1,0.282,47
1500,36,0.1505,52.04,C,3 years,OWN,35000.0,Fully Paid,other,34.81,0,0.614,20
23850,36,0.088999994,757.32,A,3 years,MORTGAGE,53000.0,Fully Paid,debt_consolidation,14.69,0,0.32599998,33
21000,36,0.079,657.1,A,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,25.6,0,0.872,18
9000,36,0.119899996,298.89,B,4 years,RENT,62000.0,Fully Paid,debt_consolidation,21.53,0,0.69,50
27575,36,0.158,966.74,C,8 years,MORTGAGE,62000.0,Charged Off,debt_consolidation,9.41,0,0.802,22
15000,60,0.1262,338.39,C,,OWN,60000.0,Fully Paid,credit_card,10.34,0,0.365,22
7000,36,0.119899996,232.47,B,5 years,MORTGAGE,89000.0,Fully Paid,debt_consolidation,12.11,0,0.871,13
4850,36,0.0849,153.09,A,3 years,MORTGAGE,57900.0,Fully Paid,debt_consolidation,20.77,0,0.437,27
13000,60,0.231,367.23,E,4 years,OWN,62000.0,Fully Paid,other,26.67,0,0.286,15
9000,36,0.094399996,288.05,B,2 years,RENT,70000.0,Fully Paid,debt_consolidation,7.25,0,0.559,8
38775,36,0.18059999,1402.98,D,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,20.44,0,0.823,16
6000,36,0.079,187.75,A,10+ years,RENT,22000.0,Fully Paid,debt_consolidation,12.38,0,0.303,15
3600,36,0.0692,111.03,A,3 years,MORTGAGE,35000.0,Fully Paid,wedding,22.49,0,0.65400004,27
24000,60,0.1825,612.72,D,10+ years,MORTGAGE,94000.0,Fully Paid,debt_consolidation,20.64,0,0.63,39
12800,36,0.1299,431.23,B,10+ years,MORTGAGE,104000.0,Fully Paid,debt_consolidation,5.81,0,0.69,24
7500,36,0.1399,256.3,C,8 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,14.76,0,0.493,23
12000,36,0.0797,375.88,A,4 years,OWN,40000.0,Fully Paid,credit_card,24.89,0,0.379,23
10000,36,0.1531,348.18,C,10+ years,MORTGAGE,85000.0,Fully Paid,other,24.49,0,0.704,33
1000,36,0.1557,34.95,D,,RENT,46800.0,Fully Paid,moving,17.05,0,0.996,29
8875,36,0.15609999,310.32,C,< 1 year,RENT,26000.0,Fully Paid,credit_card,27.1,0,0.876,13
9600,36,0.1903,352.05,D,10+ years,RENT,45000.0,Fully Paid,debt_consolidation,21.23,0,0.296,22
20000,60,0.23879999,573.97,E,8 years,MORTGAGE,45000.0,Charged Off,debt_consolidation,56.35,0,0.911,22
23850,60,0.158,577.46,C,10+ years,RENT,53840.0,Charged Off,credit_card,22.38,0,0.797,10
18000,36,0.1114,590.5,B,2 years,MORTGAGE,150000.0,Fully Paid,credit_card,7.4,0,0.254,32
3200,36,0.0797,100.24,A,3 years,RENT,75000.0,Fully Paid,debt_consolidation,8.7,0,0.262,20
20000,36,0.1367,680.36,B,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,16.16,0,0.536,20
3000,36,0.0735,93.12,A,,MORTGAGE,37000.0,Fully Paid,debt_consolidation,10.15,0,0.0,22
11000,36,0.088999994,349.29,A,10+ years,MORTGAGE,56000.0,Fully Paid,debt_consolidation,27.02,0,0.304,46
